YEAR,MONTH,DATE,SITE,SBC_LTER_TRANSECT,LOBSTER_TRANSECT,SIZE,COUNT
2017,8,25-Aug-17,MOHK,1,D,75,13
2017,8,25-Aug-17,MOHK,1,D,78,1
2017,8,25-Aug-17,MOHK,1,D,80,5
2017,8,25-Aug-17,MOHK,1,D,82,1
2017,8,25-Aug-17,MOHK,1,D,85,4
2017,8,25-Aug-17,MOHK,1,D,90,1
2017,8,25-Aug-17,MOHK,2,A,65,1
2017,8,25-Aug-17,MOHK,2,A,68,2
2017,8,25-Aug-17,MOHK,2,A,70,2
2017,8,25-Aug-17,MOHK,2,A,72,1
2017,8,25-Aug-17,MOHK,2,A,78,2
2017,8,25-Aug-17,MOHK,2,A,80,2
2017,8,25-Aug-17,MOHK,2,A,83,1
2017,8,25-Aug-17,MOHK,2,A,85,2
2017,8,25-Aug-17,MOHK,2,A,89,2
2017,8,25-Aug-17,MOHK,2,A,90,1
2017,8,25-Aug-17,MOHK,2,A,92,1
2017,8,25-Aug-17,MOHK,2,A,95,1
2017,8,25-Aug-17,MOHK,2,B,65,1
2017,8,25-Aug-17,MOHK,2,B,68,2
2017,8,25-Aug-17,MOHK,2,B,70,4
2017,8,25-Aug-17,MOHK,2,B,75,1
2017,8,25-Aug-17,MOHK,2,B,80,1
2017,8,25-Aug-17,MOHK,2,B,85,1
2017,8,25-Aug-17,MOHK,2,B,90,1
2017,8,25-Aug-17,MOHK,2,C,50,1
2017,8,25-Aug-17,MOHK,2,C,56,1
2017,8,25-Aug-17,MOHK,2,C,58,2
2017,8,25-Aug-17,MOHK,2,C,60,1
2017,8,25-Aug-17,MOHK,2,C,62,1
2017,8,25-Aug-17,MOHK,2,C,65,2
2017,8,25-Aug-17,MOHK,2,D,60,3
2017,8,25-Aug-17,MOHK,2,D,65,1
2017,8,25-Aug-17,MOHK,2,D,68,1
2017,8,25-Aug-17,MOHK,2,D,70,1
2017,8,25-Aug-17,MOHK,2,D,80,1
2017,8,25-Aug-17,MOHK,2,D,83,1
2017,8,25-Aug-17,MOHK,2,D,85,1
2017,8,25-Aug-17,MOHK,2,D,86,1
2017,8,25-Aug-17,MOHK,2,D,88,1
2017,8,25-Aug-17,MOHK,3,A,-99999,0
2017,8,25-Aug-17,MOHK,3,B,68,1
2017,8,25-Aug-17,MOHK,3,C,65,1
2017,8,25-Aug-17,MOHK,3,C,74,1
2017,8,25-Aug-17,MOHK,3,C,78,1
2017,8,25-Aug-17,MOHK,3,C,80,1
2017,8,25-Aug-17,MOHK,3,C,86,1
2017,8,25-Aug-17,MOHK,3,C,89,1
2017,8,25-Aug-17,MOHK,3,D,60,1
2017,8,25-Aug-17,MOHK,3,D,62,1
